order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating
813,1564,Kebab House,alex,2024-02-03 20:00:00,35.0,Burger,3,156,16,Cash,3.0
814,1150,Burger Town,CAIRO,2024-02-03 21:00:00,39.0,Burger,4,257,12,Cash,3.0
815,1143,Sushi World,cairo,2024-02-03 22:00:00,49.0,Sushi,3,182,8,Wallet,5.0
816,1568,Sushi World,alex,2024-02-03 23:00:00,19.0,Pizza,2,257,14,Card,5.0
817,1038,Kebab House,Cairo,2024-02-04 00:00:00,30.0,Pasta,3,56,6,Card,1.0
818,1108,Pasta Point,CAIRO,2024-02-04 01:00:00,25.0,Pizza,1,100,0,Cash,3.0
819,1692,Kebab House,alex,2024-02-04 02:00:00,39.0,Pizza,4,114,0,Cash,4.0
820,1041,Burger Town,CAIRO,2024-02-04 03:00:00,49.0,Pasta,2,58,4,Cash,2.0
821,1185,Kebab House,alex,2024-02-04 04:00:00,27.0,Burger,4,131,23,Card,2.0
822,1934,Pizza Hub,cairo,2024-02-04 05:00:00,6.0,Sushi,4,94,8,Cash,1.0
823,1397,Burger Town,Cairo,2024-02-04 06:00:00,30.0,Sushi,4,171,11,Wallet,1.0
824,1222,Burger Town,Cairo,2024-02-04 07:00:00,45.0,Pizza,1,224,5,Wallet,
825,1633,Pasta Point,Alex,2024-02-04 08:00:00,41.0,Pasta,4,244,27,Cash,4.0
826,1132,Sushi World,alex,2024-02-04 09:00:00,40.0,Kebab,4,201,12,Wallet,4.0
827,1162,Burger Town,CAIRO,2024-02-04 10:00:00,31.0,Burger,3,269,25,Wallet,5.0
828,1214,Sushi World,Cairo,2024-02-04 11:00:00,19.0,Pizza,1,59,27,Wallet,1.0
829,1732,Kebab House,Cairo,2024-02-04 12:00:00,41.0,Sushi,2,122,7,Wallet,2.0
830,1234,Pizza Hub,Giza,2024-02-04 13:00:00,24.0,Pasta,2,254,14,Wallet,2.0
831,1842,Pasta Point,Giza,2024-02-04 14:00:00,61.0,Pasta,2,97,5,Card,3.0
832,1657,Sushi World,Cairo,2024-02-04 15:00:00,41.0,Pizza,1,212,26,Cash,2.0
833,1750,Burger Town,alex,2024-02-04 16:00:00,,Kebab,2,231,5,Wallet,4.0
834,1587,Sushi World,Alex,2024-02-04 17:00:00,27.0,Sushi,1,136,3,Cash,4.0
835,1008,Burger Town,Cairo,2024-02-04 18:00:00,33.0,Pizza,3,160,10,Wallet,1.0
836,1073,Sushi World,cairo,2024-02-04 19:00:00,32.0,Kebab,3,258,20,Card,3.0
837,1953,Burger Town,CAIRO,2024-02-04 20:00:00,48.0,Pasta,1,287,29,Card,2.0
838,1491,Kebab House,Alex,2024-02-04 21:00:00,37.0,Burger,2,248,17,Wallet,1.0
839,1912,Burger Town,cairo,2024-02-04 22:00:00,26.0,Sushi,1,293,2,Wallet,5.0
840,1252,Burger Town,,2024-02-04 23:00:00,57.0,Sushi,1,65,2,Wallet,5.0
841,1229,Pizza Hub,cairo,2024-02-05 00:00:00,35.0,Kebab,4,102,29,Card,2.0
842,1518,Burger Town,CAIRO,2024-02-05 01:00:00,44.0,Pizza,1,89,11,Card,2.0
843,1173,Pizza Hub,CAIRO,2024-02-05 02:00:00,27.0,Pasta,4,149,26,Cash,2.0
844,1652,Pasta Point,,2024-02-05 03:00:00,39.0,Kebab,3,69,20,Card,4.0
845,1167,Pizza Hub,alex,2024-02-05 04:00:00,38.0,Burger,4,265,29,Wallet,2.0
846,1169,Kebab House,cairo,2024-02-05 05:00:00,12.0,Burger,1,288,20,Cash,5.0
847,1392,Pizza Hub,Giza,2024-02-05 06:00:00,59.0,Burger,3,118,5,Card,2.0
848,1945,Pasta Point,cairo,2024-02-05 07:00:00,50.0,Kebab,4,94,20,Card,3.0
849,1794,Kebab House,Giza,2024-02-05 08:00:00,30.0,Pasta,1,55,27,Wallet,5.0
850,1633,Sushi World,CAIRO,2024-02-05 09:00:00,21.0,Sushi,3,269,5,Cash,3.0
851,1193,Sushi World,Alex,2024-02-05 10:00:00,39.0,Pizza,4,246,7,Card,5.0
852,1516,Pizza Hub,Giza,2024-02-05 11:00:00,36.0,Sushi,1,226,14,Card,1.0
853,1028,Pizza Hub,cairo,2024-02-05 12:00:00,39.0,Pasta,1,88,17,Wallet,5.0
854,1164,Pasta Point,cairo,2024-02-05 13:00:00,37.0,Sushi,2,151,19,Cash,5.0
855,1421,Pasta Point,alex,2024-02-05 14:00:00,41.0,Kebab,2,179,28,Cash,3.0
856,1338,Burger Town,CAIRO,2024-02-05 15:00:00,52.0,Burger,4,156,15,Cash,3.0
857,1647,Pasta Point,cairo,2024-02-05 16:00:00,41.0,Pasta,4,88,5,Cash,
858,1495,Burger Town,Cairo,2024-02-05 17:00:00,22.0,Pasta,4,167,27,Wallet,5.0
859,1364,Kebab House,Alex,2024-02-05 18:00:00,51.0,Sushi,1,198,20,Card,4.0
860,1832,Pizza Hub,Giza,2024-02-05 19:00:00,54.0,Kebab,4,217,16,Card,1.0
861,1341,Kebab House,alex,2024-02-05 20:00:00,72.0,Sushi,1,278,8,Cash,1.0
862,1499,Pasta Point,Alex,2024-02-05 21:00:00,21.0,Sushi,4,131,18,Cash,2.0
863,1656,Kebab House,CAIRO,2024-02-05 22:00:00,37.0,Pasta,1,103,17,Cash,5.0
864,1510,Kebab House,alex,2024-02-05 23:00:00,10.0,Sushi,1,289,24,Card,5.0
865,1326,Kebab House,Giza,2024-02-06 00:00:00,41.0,Burger,2,159,22,Card,5.0
866,1216,Pasta Point,Giza,2024-02-06 01:00:00,28.0,Sushi,3,61,4,Cash,5.0
867,1300,Kebab House,Cairo,2024-02-06 02:00:00,58.0,Burger,1,258,27,Wallet,1.0
868,1131,Burger Town,CAIRO,2024-02-06 03:00:00,25.0,Pasta,4,214,5,Card,3.0
869,1803,Pasta Point,alex,2024-02-06 04:00:00,14.0,Kebab,2,159,11,Card,4.0
870,1069,Kebab House,alex,2024-02-06 05:00:00,29.0,Burger,4,87,10,Cash,3.0
871,1251,Pasta Point,cairo,2024-02-06 06:00:00,,Kebab,4,192,15,Wallet,3.0
872,1414,Sushi World,Cairo,2024-02-06 07:00:00,44.0,Kebab,1,56,19,Cash,1.0
873,1786,Burger Town,Cairo,2024-02-06 08:00:00,10.0,Burger,1,127,16,Cash,4.0
874,1444,Kebab House,alex,2024-02-06 09:00:00,35.0,Pasta,3,227,19,Wallet,5.0
875,1875,Sushi World,alex,2024-02-06 10:00:00,10.0,Pizza,1,114,8,Wallet,1.0
876,1181,Sushi World,Alex,2024-02-06 11:00:00,31.0,Kebab,1,151,0,Wallet,
877,1166,Pasta Point,Alex,2024-02-06 12:00:00,54.0,Kebab,3,244,25,Card,4.0
878,1090,Sushi World,Alex,2024-02-06 13:00:00,39.0,Pasta,4,150,2,Cash,2.0
879,1713,Burger Town,Cairo,2024-02-06 14:00:00,24.0,Pasta,3,93,20,Card,1.0
880,1857,Burger Town,cairo,2024-02-06 15:00:00,34.0,Sushi,3,80,22,Wallet,3.0
881,1530,Pizza Hub,Giza,2024-02-06 16:00:00,35.0,Pasta,3,220,8,Card,3.0
882,1038,Burger Town,Alex,2024-02-06 17:00:00,40.0,Kebab,2,126,21,Wallet,5.0
883,1125,Sushi World,cairo,2024-02-06 18:00:00,18.0,Burger,4,97,18,Wallet,1.0
884,1450,Burger Town,CAIRO,2024-02-06 19:00:00,42.0,Pizza,2,131,12,Cash,5.0
885,1172,Pasta Point,Alex,2024-02-06 20:00:00,2.0,Sushi,2,176,22,Cash,1.0
886,1652,Pizza Hub,Giza,2024-02-06 21:00:00,27.0,Burger,1,258,13,Cash,4.0
887,1753,Sushi World,CAIRO,2024-02-06 22:00:00,29.0,Pizza,3,258,19,Card,1.0
888,1219,Pizza Hub,CAIRO,2024-02-06 23:00:00,42.0,Pizza,3,238,18,Cash,2.0
889,1637,Sushi World,Giza,2024-02-07 00:00:00,35.0,Pizza,2,252,29,Wallet,3.0
890,1057,Pasta Point,Alex,2024-02-07 01:00:00,18.0,Burger,1,133,22,Cash,4.0
891,1659,Pizza Hub,Cairo,2024-02-07 02:00:00,23.0,Sushi,1,59,26,Card,3.0
892,1475,Kebab House,Giza,2024-02-07 03:00:00,37.0,Sushi,1,78,26,Cash,
893,1455,Sushi World,Giza,2024-02-07 04:00:00,34.0,Pizza,4,97,6,Cash,4.0
894,1828,Kebab House,Giza,2024-02-07 05:00:00,28.0,Burger,2,275,3,Cash,2.0
895,1894,Pizza Hub,CAIRO,2024-02-07 06:00:00,29.0,Pizza,4,258,11,Card,
896,1360,Kebab House,cairo,2024-02-07 07:00:00,43.0,Pasta,1,295,22,Wallet,1.0
897,1934,Kebab House,Cairo,2024-02-07 08:00:00,28.0,Sushi,1,239,26,Wallet,1.0
898,1000,Pizza Hub,Alex,2024-02-07 09:00:00,33.0,Kebab,1,165,13,Wallet,1.0
899,1386,Pasta Point,Alex,2024-02-07 10:00:00,61.0,Pizza,3,283,1,Cash,4.0
900,1972,Kebab House,cairo,2024-02-07 11:00:00,17.0,Pasta,2,62,0,Cash,2.0
901,1347,Kebab House,Giza,2024-02-07 12:00:00,12.0,Sushi,3,221,27,Card,2.0
902,1189,Pasta Point,Cairo,2024-02-07 13:00:00,44.0,Burger,4,96,17,Wallet,2.0
903,1504,Kebab House,Alex,2024-02-07 14:00:00,26.0,Sushi,3,152,19,Cash,3.0
904,1190,Kebab House,alex,2024-02-07 15:00:00,31.0,Burger,2,241,7,Cash,4.0
905,1507,Kebab House,Alex,2024-02-07 16:00:00,25.0,Burger,3,140,2,Cash,
906,1368,Burger Town,Giza,2024-02-07 17:00:00,31.0,Pizza,1,295,25,Card,3.0
907,1408,Pasta Point,alex,2024-02-07 18:00:00,54.0,Pizza,4,102,5,Wallet,2.0
908,1823,Kebab House,cairo,2024-02-07 19:00:00,44.0,Sushi,4,267,21,Card,1.0
909,1928,Pasta Point,Cairo,2024-02-07 20:00:00,45.0,Pasta,1,141,12,Wallet,4.0
910,1933,Sushi World,cairo,2024-02-07 21:00:00,18.0,Sushi,1,126,8,Wallet,5.0
911,1116,Sushi World,cairo,2024-02-07 22:00:00,21.0,Kebab,1,253,8,Cash,2.0
912,1133,Kebab House,Cairo,2024-02-07 23:00:00,0.0,Burger,2,93,19,Cash,2.0
913,1057,Pasta Point,Cairo,2024-02-08 00:00:00,25.0,Burger,3,205,8,Cash,2.0
914,1555,Pasta Point,Alex,2024-02-08 01:00:00,46.0,Pizza,4,51,14,Cash,
915,1684,Pasta Point,Alex,2024-02-08 02:00:00,41.0,Pasta,3,150,12,Cash,1.0
916,1671,Burger Town,Cairo,2024-02-08 03:00:00,32.0,Pizza,1,106,21,Wallet,4.0
917,1172,Sushi World,alex,2024-02-08 04:00:00,34.0,Kebab,1,106,15,Cash,3.0
918,1828,Pasta Point,CAIRO,2024-02-08 05:00:00,26.0,Sushi,3,83,1,Cash,1.0
919,1814,Pasta Point,Alex,2024-02-08 06:00:00,37.0,Sushi,4,264,25,Card,4.0
920,1148,Burger Town,CAIRO,2024-02-08 07:00:00,44.0,Pasta,2,107,13,Card,3.0
921,1079,Burger Town,alex,2024-02-08 08:00:00,15.0,Pizza,3,229,26,Wallet,2.0
922,1885,Pasta Point,Cairo,2024-02-08 09:00:00,38.0,Pizza,1,286,5,Wallet,
923,1212,Pizza Hub,alex,2024-02-08 10:00:00,46.0,Kebab,1,206,1,Card,2.0
924,1202,Pasta Point,Alex,2024-02-08 11:00:00,30.0,Sushi,2,84,7,Card,4.0
925,1763,Pasta Point,cairo,2024-02-08 12:00:00,43.0,Pizza,3,124,3,Cash,5.0
926,1228,Burger Town,Cairo,2024-02-08 13:00:00,68.0,Pasta,2,225,20,Cash,2.0
927,1675,Burger Town,Giza,2024-02-08 14:00:00,33.0,Sushi,2,82,23,Wallet,
928,1226,Pasta Point,CAIRO,2024-02-08 15:00:00,39.0,Kebab,4,164,13,Card,2.0
929,1658,Pasta Point,alex,2024-02-08 16:00:00,26.0,Pasta,4,124,10,Wallet,1.0
930,1531,Pasta Point,Cairo,2024-02-08 17:00:00,37.0,Burger,1,122,23,Cash,3.0
931,1440,Burger Town,alex,2024-02-08 18:00:00,40.0,Kebab,3,127,27,Wallet,2.0
932,1401,Pasta Point,Cairo,2024-02-08 19:00:00,,Pasta,4,58,13,Wallet,2.0
933,1046,Pasta Point,,2024-02-08 20:00:00,22.0,Pizza,1,280,11,Wallet,1.0
934,1232,Kebab House,Alex,2024-02-08 21:00:00,37.0,Burger,3,97,15,Cash,1.0
935,1304,Pizza Hub,Alex,2024-02-08 22:00:00,52.0,Kebab,1,116,5,Wallet,5.0
936,1525,Sushi World,alex,2024-02-08 23:00:00,40.0,Pizza,4,270,19,Cash,4.0
937,1142,Pizza Hub,Giza,2024-02-09 00:00:00,46.0,Burger,1,260,0,Card,2.0
938,1414,Kebab House,Alex,2024-02-09 01:00:00,32.0,Sushi,3,213,11,Wallet,4.0
939,1512,Sushi World,Cairo,2024-02-09 02:00:00,43.0,Pizza,3,273,6,Wallet,1.0
940,1372,Pasta Point,Alex,2024-02-09 03:00:00,38.0,Pasta,1,248,7,Cash,1.0
941,1565,Kebab House,cairo,2024-02-09 04:00:00,23.0,Kebab,3,168,8,Wallet,5.0
942,1885,Pasta Point,Alex,2024-02-09 05:00:00,,Burger,1,269,1,Cash,3.0
943,1258,Burger Town,alex,2024-02-09 06:00:00,23.0,Pizza,3,221,16,Wallet,
944,1655,Kebab House,Giza,2024-02-09 07:00:00,27.0,Sushi,1,259,19,Card,2.0
945,1470,Burger Town,cairo,2024-02-09 08:00:00,37.0,Kebab,1,237,12,Card,5.0
946,1952,Kebab House,alex,2024-02-09 09:00:00,38.0,Kebab,1,240,4,Card,3.0
947,1970,Kebab House,alex,2024-02-09 10:00:00,20.0,Pizza,2,182,9,Wallet,5.0
948,1011,Burger Town,alex,2024-02-09 11:00:00,47.0,Sushi,3,264,11,Wallet,1.0
949,1329,Sushi World,Cairo,2024-02-09 12:00:00,41.0,Burger,4,168,16,Card,3.0
950,1735,Pizza Hub,alex,2024-02-09 13:00:00,,Pizza,1,135,20,Card,4.0
951,1783,Pasta Point,Cairo,2024-02-09 14:00:00,16.0,Burger,2,267,5,Cash,3.0
952,1967,Kebab House,alex,2024-02-09 15:00:00,33.0,Kebab,4,155,2,Cash,2.0
953,1357,Pasta Point,CAIRO,2024-02-09 16:00:00,29.0,Burger,1,125,27,Card,4.0
954,1971,Burger Town,cairo,2024-02-09 17:00:00,36.0,Sushi,4,89,14,Card,4.0
955,1407,Pasta Point,CAIRO,2024-02-09 18:00:00,30.0,Pasta,2,68,6,Wallet,2.0
956,1667,Burger Town,alex,2024-02-09 19:00:00,10.0,Sushi,4,96,29,Card,4.0
957,1372,Pasta Point,cairo,2024-02-09 20:00:00,30.0,Burger,1,114,5,Cash,1.0
958,1007,Pizza Hub,cairo,2024-02-09 21:00:00,31.0,Pizza,4,244,3,Cash,3.0
959,1121,Pizza Hub,Giza,2024-02-09 22:00:00,42.0,Kebab,4,268,18,Cash,3.0
960,1347,Pizza Hub,CAIRO,2024-02-09 23:00:00,26.0,Pasta,1,195,4,Cash,2.0
961,1675,Pizza Hub,Giza,2024-02-10 00:00:00,55.0,Pizza,2,227,2,Cash,1.0
962,1089,Pizza Hub,cairo,2024-02-10 01:00:00,12.0,Pizza,2,79,25,Cash,4.0
963,1647,Pizza Hub,Cairo,2024-02-10 02:00:00,50.0,Sushi,4,175,24,Card,3.0
964,1697,Burger Town,cairo,2024-02-10 03:00:00,32.0,Burger,3,115,8,Cash,3.0
965,1315,Kebab House,,2024-02-10 04:00:00,45.0,Sushi,4,54,5,Cash,3.0
966,1177,Pasta Point,CAIRO,2024-02-10 05:00:00,35.0,Burger,3,142,12,Cash,3.0
967,1539,Pizza Hub,alex,2024-02-10 06:00:00,48.0,Sushi,4,146,26,Cash,5.0
968,1731,Burger Town,alex,2024-02-10 07:00:00,30.0,Pizza,2,219,21,Card,2.0
969,1868,Burger Town,CAIRO,2024-02-10 08:00:00,21.0,Kebab,4,261,27,Wallet,4.0
970,1040,Burger Town,alex,2024-02-10 09:00:00,52.0,Burger,4,143,29,Wallet,4.0
971,1739,Kebab House,alex,2024-02-10 10:00:00,33.0,Pasta,3,155,19,Wallet,2.0
972,1703,Pasta Point,Giza,2024-02-10 11:00:00,37.0,Pasta,2,182,3,Wallet,1.0
973,1922,Kebab House,,2024-02-10 12:00:00,49.0,Pizza,3,227,1,Cash,2.0
974,1501,Sushi World,Alex,2024-02-10 13:00:00,22.0,Sushi,4,134,25,Wallet,3.0
975,1958,Burger Town,Cairo,2024-02-10 14:00:00,42.0,Sushi,1,107,3,Wallet,3.0
976,1144,Sushi World,Cairo,2024-02-10 15:00:00,27.0,Pizza,4,128,7,Card,
977,1200,Pizza Hub,alex,2024-02-10 16:00:00,33.0,Pasta,4,261,12,Card,2.0
978,1928,Pizza Hub,Cairo,2024-02-10 17:00:00,35.0,Pasta,3,57,9,Card,4.0
979,1723,Kebab House,CAIRO,2024-02-10 18:00:00,16.0,Sushi,1,290,17,Cash,4.0
980,1460,Pasta Point,CAIRO,2024-02-10 19:00:00,25.0,Burger,1,208,8,Cash,5.0
981,1731,Sushi World,cairo,2024-02-10 20:00:00,51.0,Kebab,3,61,29,Cash,5.0
982,1751,Pasta Point,,2024-02-10 21:00:00,45.0,Burger,2,198,0,Card,3.0
983,1924,Kebab House,Cairo,2024-02-10 22:00:00,34.0,Pasta,1,143,12,Wallet,5.0
984,1908,Pizza Hub,Alex,2024-02-10 23:00:00,37.0,Burger,1,239,17,Card,5.0
985,1557,Pasta Point,cairo,2024-02-11 00:00:00,31.0,Kebab,3,140,14,Cash,1.0
986,1546,Pasta Point,cairo,2024-02-11 01:00:00,51.0,Burger,2,285,1,Card,2.0
987,1252,Pizza Hub,CAIRO,2024-02-11 02:00:00,32.0,Burger,2,267,10,Wallet,4.0
988,1389,Sushi World,Alex,2024-02-11 03:00:00,37.0,Burger,4,82,28,Cash,5.0
989,1593,Pizza Hub,alex,2024-02-11 04:00:00,48.0,Burger,4,203,13,Wallet,4.0
990,1882,Pasta Point,Cairo,2024-02-11 05:00:00,25.0,Pizza,3,267,21,Wallet,5.0
991,1255,Sushi World,cairo,2024-02-11 06:00:00,53.0,Pasta,2,149,14,Cash,5.0
992,1708,Sushi World,Alex,2024-02-11 07:00:00,16.0,Kebab,3,217,13,Wallet,
993,1814,Pizza Hub,Alex,2024-02-11 08:00:00,54.0,Pasta,4,242,15,Card,1.0
994,1920,Pasta Point,Cairo,2024-02-11 09:00:00,30.0,Pizza,3,236,22,Wallet,2.0
995,1449,Kebab House,Alex,2024-02-11 10:00:00,32.0,Pizza,3,64,28,Wallet,2.0
996,1009,Pasta Point,Alex,2024-02-11 11:00:00,12.0,Pizza,1,163,14,Wallet,3.0
997,1823,Burger Town,Alex,2024-02-11 12:00:00,29.0,Pizza,1,178,18,Card,3.0
998,1797,Kebab House,cairo,2024-02-11 13:00:00,22.0,Burger,1,60,26,Wallet,2.0
999,1241,Sushi World,Cairo,2024-02-11 14:00:00,27.0,Pasta,4,104,8,Wallet,2.0
1000,1250,Kebab House,Alex,2024-02-11 15:00:00,33.0,Sushi,3,51,4,Card,1.0
1001,1876,Sushi World,Alex,2024-02-11 16:00:00,46.0,Kebab,1,114,4,Cash,5.0
1002,1004,Sushi World,cairo,2024-02-11 17:00:00,37.0,Pizza,1,272,10,Cash,1.0
1003,1118,Kebab House,Cairo,2024-02-11 18:00:00,38.0,Pasta,1,221,27,Cash,2.0
1004,1800,Sushi World,CAIRO,2024-02-11 19:00:00,,Pizza,4,65,19,Wallet,5.0
1005,1373,Sushi World,cairo,2024-02-11 20:00:00,24.0,Pizza,25,295,24,Cash,2.0
1006,1064,Burger Town,Cairo,2024-02-11 21:00:00,56.0,Pizza,3,199,23,Card,1.0
1007,1145,Pasta Point,Alex,2024-02-11 22:00:00,26.0,Pizza,3,155,27,Wallet,1.0
1008,1223,Pasta Point,Cairo,2024-02-11 23:00:00,54.0,Pizza,3,195,3,Wallet,1.0
1009,1238,Burger Town,Cairo,2024-02-12 00:00:00,32.0,Kebab,1,224,19,Wallet,5.0
1010,1176,Kebab House,alex,2024-02-12 01:00:00,35.0,Pasta,2,258,17,Cash,4.0
1011,1778,Pizza Hub,Cairo,2024-02-12 02:00:00,47.0,Pizza,4,79,24,Cash,
1012,1852,Pizza Hub,CAIRO,2024-02-12 03:00:00,50.0,Pizza,1,59,2,Cash,2.0
1013,1281,Pizza Hub,Cairo,2024-02-12 04:00:00,33.0,Pizza,1,276,3,Wallet,5.0
1014,1062,Burger Town,CAIRO,2024-02-12 05:00:00,30.0,Pizza,3,235,13,Card,3.0
1015,1216,Burger Town,Alex,2024-02-12 06:00:00,34.0,Burger,3,111,6,Wallet,4.0
1016,1853,Sushi World,CAIRO,2024-02-12 07:00:00,39.0,Burger,1,134,25,Card,5.0
1017,1826,Pizza Hub,Alex,2024-02-12 08:00:00,45.0,Sushi,4,257,7,Wallet,5.0
1018,1794,Kebab House,Alex,2024-02-12 09:00:00,35.0,Pizza,4,183,23,Card,4.0
1019,1688,Kebab House,CAIRO,2024-02-12 10:00:00,42.0,Sushi,1,116,15,Wallet,5.0
1020,1460,Pizza Hub,cairo,2024-02-12 11:00:00,54.0,Kebab,2,90,19,Wallet,5.0
1021,1928,Pizza Hub,,2024-02-12 12:00:00,39.0,Sushi,2,220,14,Card,4.0
1022,1609,Pizza Hub,Cairo,2024-02-12 13:00:00,38.0,Pasta,4,262,6,Card,1.0
1023,1104,Burger Town,alex,2024-02-12 14:00:00,16.0,Burger,3,254,25,Card,
1024,1098,Burger Town,Giza,2024-02-12 15:00:00,3.0,Burger,2,67,16,Card,3.0
1025,1510,Burger Town,Cairo,2024-02-12 16:00:00,39.0,Pizza,2,107,21,Card,2.0
1026,1384,Pasta Point,,2024-02-12 17:00:00,33.0,Pizza,3,295,21,Card,1.0
1027,1404,Kebab House,Alex,2024-02-12 18:00:00,28.0,Kebab,2,109,21,Card,1.0
1028,1822,Kebab House,,2024-02-12 19:00:00,37.0,Kebab,1,137,11,Card,5.0
1029,1517,Sushi World,alex,2024-02-12 20:00:00,34.0,Pasta,2,76,17,Wallet,2.0
1030,1475,Burger Town,Cairo,2024-02-12 21:00:00,48.0,Pizza,3,295,23,Card,1.0
1031,1976,Pasta Point,CAIRO,2024-02-12 22:00:00,36.0,Pizza,1,117,13,Card,2.0
1032,1708,Pasta Point,Giza,2024-02-12 23:00:00,26.0,Kebab,2,71,14,Wallet,1.0
1033,1862,Kebab House,CAIRO,2024-02-13 00:00:00,46.0,Kebab,4,201,14,Wallet,3.0
1034,1644,Burger Town,alex,2024-02-13 01:00:00,32.0,Kebab,1,89,4,Cash,1.0
1035,1869,Sushi World,Cairo,2024-02-13 02:00:00,41.0,Burger,1,158,15,Cash,2.0
1036,1770,Burger Town,alex,2024-02-13 03:00:00,29.0,Sushi,4,123,4,Card,5.0
1037,1436,Pizza Hub,Alex,2024-02-13 04:00:00,27.0,Sushi,4,115,1,Card,2.0
1038,1022,Burger Town,CAIRO,2024-02-13 05:00:00,36.0,Pizza,2,217,19,Cash,4.0
1039,1996,Pizza Hub,CAIRO,2024-02-13 06:00:00,35.0,Burger,2,55,27,Cash,2.0
1040,1564,Pizza Hub,cairo,2024-02-13 07:00:00,40.0,Kebab,3,161,24,Card,3.0
1041,1676,Sushi World,Cairo,2024-02-13 08:00:00,31.0,Pizza,3,67,8,Cash,3.0
1042,1713,Kebab House,Alex,2024-02-13 09:00:00,12.0,Burger,1,130,21,Card,3.0
1043,1457,Burger Town,CAIRO,2024-02-13 10:00:00,29.0,Pasta,4,151,26,Wallet,1.0
1044,1082,Pizza Hub,CAIRO,2024-02-13 11:00:00,44.0,Burger,4,286,8,Wallet,3.0
1045,1144,Burger Town,Alex,2024-02-13 12:00:00,31.0,Pizza,3,264,3,Cash,2.0
1046,1084,Kebab House,alex,2024-02-13 13:00:00,32.0,Sushi,1,159,14,Wallet,5.0
1047,1077,Kebab House,alex,2024-02-13 14:00:00,46.0,Kebab,1,79,10,Wallet,3.0
1048,1456,Pasta Point,Cairo,2024-02-13 15:00:00,26.0,Pasta,3,171,0,Wallet,2.0
1049,1877,Kebab House,cairo,2024-02-13 16:00:00,,Burger,3,198,17,Wallet,
1050,1000,Sushi World,CAIRO,2024-02-13 17:00:00,33.0,Pizza,3,111,28,Card,1.0
1051,1050,Pizza Hub,cairo,2024-02-13 18:00:00,29.0,Pizza,2,187,0,Card,5.0
1052,1684,Pasta Point,alex,2024-02-13 19:00:00,23.0,Kebab,1,169,7,Cash,5.0
1053,1716,Sushi World,alex,2024-02-13 20:00:00,32.0,Pizza,1,156,24,Wallet,2.0
1054,1771,Burger Town,Giza,2024-02-13 21:00:00,40.0,Pizza,1,190,15,Wallet,5.0
1055,1445,Pizza Hub,Cairo,2024-02-13 22:00:00,34.0,Kebab,3,125,25,Wallet,5.0
1056,1448,Kebab House,Giza,2024-02-13 23:00:00,38.0,Pasta,3,58,27,Cash,1.0
1057,1880,Pizza Hub,Giza,2024-02-14 00:00:00,56.0,Sushi,3,245,21,Card,2.0
1058,1487,Burger Town,Giza,2024-02-14 01:00:00,30.0,Sushi,3,88,17,Wallet,5.0
1059,1799,Pasta Point,Cairo,2024-02-14 02:00:00,38.0,Burger,4,73,21,Card,2.0
1060,1033,Pasta Point,,2024-02-14 03:00:00,28.0,Pasta,3,174,8,Cash,3.0
1061,1347,Pasta Point,Alex,2024-02-14 04:00:00,24.0,Burger,2,167,11,Card,1.0
1062,1094,Kebab House,cairo,2024-02-14 05:00:00,27.0,Sushi,4,83,18,Wallet,1.0
1063,1071,Sushi World,cairo,2024-02-14 06:00:00,29.0,Kebab,4,280,24,Card,1.0
1064,1550,Sushi World,Alex,2024-02-14 07:00:00,39.0,Pizza,3,110,17,Card,4.0
1065,1153,Pizza Hub,Alex,2024-02-14 08:00:00,63.0,Sushi,1,218,26,Cash,2.0
1066,1249,Kebab House,alex,2024-02-14 09:00:00,26.0,Pasta,3,182,4,Cash,3.0
1067,1673,Pasta Point,Giza,2024-02-14 10:00:00,30.0,Sushi,1,128,26,Cash,5.0
1068,1437,Pasta Point,Alex,2024-02-14 11:00:00,34.0,Pasta,3,99,1,Cash,3.0
1069,1117,Burger Town,CAIRO,2024-02-14 12:00:00,39.0,Pasta,3,181,6,Card,2.0
1070,1770,Burger Town,cairo,2024-02-14 13:00:00,38.0,Pasta,1,100,26,Card,1.0
1071,1890,Pasta Point,Alex,2024-02-14 14:00:00,50.0,Burger,1,101,9,Cash,4.0
1072,1305,Pasta Point,CAIRO,2024-02-14 15:00:00,5.0,Kebab,1,171,14,Cash,2.0
1073,1267,Kebab House,CAIRO,2024-02-14 16:00:00,6.0,Sushi,1,216,24,Wallet,2.0
1074,1960,Sushi World,CAIRO,2024-02-14 17:00:00,,Kebab,2,299,6,Wallet,5.0
1075,1053,Burger Town,alex,2024-02-14 18:00:00,48.0,Pizza,1,57,27,Cash,3.0
1076,1235,Sushi World,alex,2024-02-14 19:00:00,16.0,Sushi,3,162,4,Card,3.0
1077,1388,Kebab House,CAIRO,2024-02-14 20:00:00,-1.0,Kebab,3,94,14,Cash,5.0
1078,1989,Pasta Point,alex,2024-02-14 21:00:00,41.0,Kebab,2,137,19,Card,4.0
1079,1733,Sushi World,Giza,2024-02-14 22:00:00,37.0,Pizza,1,294,27,Card,1.0
1080,1762,Pasta Point,CAIRO,2024-02-14 23:00:00,21.0,Pasta,3,77,19,Wallet,1.0
1081,1824,Pasta Point,Giza,2024-02-15 00:00:00,23.0,Sushi,2,168,14,Cash,4.0
